,name,lat,lon,population,country
9514,Armidale,-30.5123,151.6675,22.673,Australia
9515,Oytal,42.9153,73.2549,22.673,Kazakhstan
9516,Lysander,43.18,-76.3745,22.658,United States
9517,Kemi,65.7333,24.5817,22.641,Finland
9518,Westerly,41.3635,-71.7897,22.626,United States
9519,Owen Sound,44.5666,-80.85,22.625,Canada
9520,Hopewell,37.2915,-77.2985,22.621,United States
9521,Taupo,-38.693,176.0771,22.6,New Zealand
9522,Highland,41.5484,-87.4588,22.585,United States
9523,Dawmat al Jandal,29.8153,39.8664,22.583,Saudi Arabia
9524,Winchester,42.4518,-71.1463,22.579,United States
9525,Jenks,35.9981,-95.9737,22.578,United States
9526,Fremont,41.3533,-83.1146,22.576,United States
9527,Radcliff,37.8205,-85.9366,22.576,United States
9528,Vernon,41.1973,-74.4859,22.572,United States
9529,Campoalegre,2.69,-75.33,22.568,Colombia
9530,Whyalla,-33.025,137.5614,22.559,Australia
9531,Northdale,28.1058,-82.5263,22.558,United States
9532,Belabo,4.9337,13.3,22.553,Cameroon
9533,South Elgin,41.9906,-88.3134,22.549,United States
9534,Wareham,41.7662,-70.6999,22.535,United States
9535,Patterson,37.4738,-121.1438,22.523,United States
9536,Corsicana,32.0821,-96.468,22.516,United States
9537,Morris,40.796,-74.4945,22.498,United States
9538,Sale,-38.1096,147.06,22.486,Australia
9539,Granite Bay,38.7601,-121.1714,22.479,United States
9540,Le Ray,44.0771,-75.7975,22.473,United States
9541,Aranyaprathet,13.6824,102.4969,22.472,Thailand
9542,Auburn,41.3666,-85.0559,22.457,United States
9543,Corcoran,36.0847,-119.5612,22.453,United States
9544,Baturite,-4.3296,-38.88,22.417,Brazil
9545,Maple Heights,41.4094,-81.5625,22.4,United States
9546,Pyrgos,37.6837,21.45,22.399,Greece
9547,Edgewater,28.962,-80.9415,22.399,United States
9548,Bloomington,34.0601,-117.4013,22.377,United States
9549,Guilford,41.3345,-72.7004,22.377,United States
9550,Ar Rutbah,33.0385,40.2845,22.37,Iraq
9551,Prairie Village,38.9874,-94.6362,22.368,United States
9552,Lebu,-37.6096,-73.65,22.345,Chile
9553,Port Hueneme,34.1617,-119.2036,22.327,United States
9554,Waynesboro,38.0674,-78.9014,22.327,United States
9555,Summit,40.7154,-74.3647,22.323,United States
9556,Bristol,41.6827,-71.2694,22.318,United States
9557,Baraki Barak,33.9667,68.9667,22.305,Afghanistan
9558,Demba,-5.5096,22.26,22.263,Congo (Kinshasa)
9559,Christiansburg,37.1411,-80.4028,22.259,United States
9560,Hudson,41.2399,-81.4408,22.245,United States
9561,Niskayuna,42.803,-73.873,22.243,United States
9562,Southold,41.0435,-72.4184,22.241,United States
9563,Winter Gardens,32.8376,-116.9268,22.237,United States
9564,Pace,30.6187,-87.1667,22.232,United States
9565,Mandan,46.829,-100.887,22.228,United States
9566,Djibo,14.099,-1.627,22.223,Burkina Faso
9567,Eseka,3.6504,10.7666,22.221,Cameroon
9568,Kihei,20.7653,-156.4454,22.22,United States
9569,Brownwood,31.7124,-98.9766,22.172,United States
9570,Qarazhal,48.0253,70.7999,22.17,Kazakhstan
9571,Ruskin,27.7065,-82.4209,22.162,United States
9572,Marina,36.6812,-121.7894,22.145,United States
9573,Barnegat,39.7666,-74.2773,22.141,United States
9574,Warrensburg,38.7619,-93.7277,22.136,United States
9575,Kizel,59.0644,57.6343,22.135,Russia
9576,Union Hill-Novelty Hill,47.6788,-122.0284,22.109,United States
9577,Clarksburg,39.2314,-77.2617,22.1,United States
9578,Greenfield,39.7937,-85.7738,22.094,United States
9579,West Melbourne,28.0693,-80.6734,22.089,United States
9580,Katoomba,-33.7069,150.32,22.076,Australia
9581,Simpsonville,34.7291,-82.2572,22.072,United States
9582,Keene,42.9494,-72.2997,22.068,United States
9583,Darien,41.7447,-87.9823,22.061,United States
9584,Lower,38.9819,-74.9088,22.051,United States
9585,Allison Park,40.573,-79.9603,22.041,United States
9586,Northfield,44.4551,-93.1697,22.037,United States
9587,Bedford,42.9407,-71.5302,22.019,United States
9588,Bloomingdale,41.9497,-88.0895,22.016,United States
9589,Geneva,41.8833,-88.3242,22.01,United States
9590,Aracuai,-16.8596,-42.0699,22.005,Brazil
9591,Puerto Suarez,-18.9496,-57.85,22.0,Bolivia
9592,Augusta,44.3341,-69.7319,21.994,United States
9593,Sun City Center,27.7149,-82.3569,21.986,United States
9594,Frauenfeld,47.568,9.108,21.979,Switzerland
9595,St. Andrews,34.051,-81.1057,21.977,United States
9596,Watertown,41.616,-73.1177,21.976,United States
9597,Clinton,41.1395,-112.0656,21.971,United States
9598,Stoneham,42.4741,-71.0972,21.967,United States
9599,Chester,37.3531,-77.4342,21.957,United States
9600,Eastmont,47.8968,-122.1817,21.951,United States
9601,Naples,26.1505,-81.7936,21.948,United States
9602,Lyndhurst,40.7964,-74.1099,21.937,United States
9603,Dickinson,46.8918,-102.7924,21.935,United States
9604,Ensley,30.5261,-87.2735,21.922,United States
9605,Green Valley,31.8437,-111.0172,21.912,United States
9606,Fort Walton Beach,30.4249,-86.6193,21.895,United States
9607,Toguchin,55.2377,84.3777,21.886,Russia
9608,Mukwonago,42.8566,-88.3269,21.882,United States
9609,Ramona,33.0474,-116.8767,21.871,United States
9610,Rose Hill,38.7872,-77.1085,21.865,United States
9611,New Castle,39.919,-85.3697,21.855,United States
9612,Watertown,44.9094,-97.1532,21.837,United States
9613,Villa Park,41.8864,-87.9779,21.836,United States
9614,Vanersborg,58.363,12.33,21.835,Sweden
9615,Lewistown,40.5964,-77.573,21.827,United States
9616,Lakeside,32.856,-116.904,21.827,United States
9617,Trussville,33.6404,-86.5818,21.827,United States
9618,Del City,35.4483,-97.4408,21.798,United States
9619,Marietta,39.4241,-81.4465,21.772,United States
9620,Duarte,34.1609,-117.9504,21.757,United States
9621,Darien,41.0786,-73.4819,21.742,United States
9622,Montville,40.9135,-74.3594,21.739,United States
9623,Frederickson,47.0914,-122.3594,21.737,United States
9624,Belton,31.0525,-97.479,21.734,United States
9625,South Holland,41.5977,-87.6022,21.732,United States
9626,Prichard,30.7735,-88.1301,21.732,United States
9627,Mount Vernon,40.3854,-82.4732,21.72,United States
9628,Affton,38.5499,-90.3263,21.704,United States
9629,Clarksville,38.3221,-85.7673,21.694,United States
9630,Park Forest,41.4817,-87.6868,21.682,United States
9631,La Porte,41.6077,-86.7137,21.681,United States
9632,Marshall,32.537,-94.3515,21.672,United States
9633,Kobilo,16.15,-13.5,21.656,Senegal
9634,Bellview,30.462,-87.312,21.655,United States
9635,Rancho San Diego,32.7624,-116.9197,21.651,United States
9636,Siloam Springs,36.1844,-94.5318,21.642,United States
9637,Lincoln,41.9171,-71.4505,21.63,United States
9638,Smithfield,41.9015,-71.5308,21.611,United States
9639,South Euclid,41.5239,-81.5245,21.598,United States
9640,Gardner,38.8158,-94.93,21.583,United States
9641,Piqua,40.1504,-84.2438,21.581,United States
9642,Arvin,35.1944,-118.8306,21.566,United States
9643,Johnston,41.6857,-93.7174,21.562,United States
9644,Manicore,-5.8122,-61.2975,21.549,Brazil
9645,Carrboro,35.9259,-79.0877,21.544,United States
9646,Hays,38.8816,-99.3219,21.525,United States
9647,Golden Valley,44.9901,-93.3591,21.52,United States
9648,Jacksonville,39.7292,-90.2316,21.512,United States
9649,Biddeford,43.4673,-70.4511,21.488,United States
9650,Perrysburg,41.5377,-83.6413,21.482,United States
9651,Lebanon,44.5317,-122.907,21.474,United States
9652,Mukilteo,47.9094,-122.3035,21.469,United States
9653,Shimanovsk,52.0024,127.6975,21.466,Russia
9654,Gaffney,35.0742,-81.6558,21.46,United States
9655,Owosso,42.9955,-84.1759,21.459,United States
9656,Palatka,60.1,150.9,21.452,Russia
9657,Hazel Dell,45.6797,-122.6553,21.449,United States
9658,Lutz,28.1396,-82.4467,21.448,United States
9659,Somers,41.3058,-73.725,21.448,United States
9660,Jefferson,41.0003,-74.5531,21.44,United States
9661,Johnstown,40.3499,-104.9481,21.436,United States
9662,Lino Lakes,45.1679,-93.083,21.407,United States
9663,Clayton,35.6594,-78.4503,21.405,United States
9664,Union City,33.5942,-84.5628,21.37,United States
9665,West Deptford,39.8431,-75.1851,21.348,United States
9666,Amsterdam,42.942,-74.1907,21.334,United States
9667,Ludlow,42.1921,-72.458,21.331,United States
9668,Nixa,37.0459,-93.2953,21.321,United States
9669,Sidney,40.2891,-84.1667,21.319,United States
9670,Ardmore,34.1943,-97.1253,21.315,United States
9671,Orchards,45.6888,-122.5305,21.299,United States
9672,Fort Atkinson,42.9253,-88.8441,21.299,United States
9673,Antsohihy,-14.8661,47.9834,21.29,Madagascar
9674,Kruje,41.519,19.797,21.286,Albania
9675,Lexington,33.9891,-81.2195,21.265,United States
9676,Mustang,35.3917,-97.7246,21.222,United States
9677,Hyde Park,41.8011,-73.906,21.215,United States
9678,Happy Valley,45.4382,-122.5143,21.196,United States
9679,Shelbyville,35.4987,-86.4516,21.182,United States
9680,Oxford,33.5966,-85.869,21.18,United States
9681,Olean,42.0819,-78.4321,21.178,United States
9682,Elko,40.8387,-115.7674,21.178,United States
9683,Crest Hill,41.5724,-88.1128,21.175,United States
9684,Bayou Cane,29.6244,-90.751,21.173,United States
9685,Arbutus,39.2428,-76.6922,21.167,United States
9686,Raymore,38.8029,-94.4583,21.167,United States
9687,Corinth,33.1434,-97.0681,21.152,United States
9688,Birmingham,42.5447,-83.2166,21.142,United States
9689,Isil'kul',54.9287,71.2682,21.136,Russia
9690,Louisville,39.9709,-105.1441,21.128,United States
9691,East Ridge,34.9973,-85.2285,21.118,United States
9692,Ashland,42.1905,-122.6992,21.117,United States
9693,Arnold,38.4294,-90.3725,21.113,United States
9694,East Moline,41.5199,-90.388,21.109,United States
9695,Sun Valley,39.6106,-119.7765,21.101,United States
9696,Trinidad,-33.544,-56.901,21.093,Uruguay
9697,Kapolei,21.3403,-158.0665,21.086,United States
9698,Bluffton,32.2135,-80.9316,21.085,United States
9699,Selma,32.4166,-87.0336,21.083,United States
9700,Ypsilanti,42.2437,-83.6205,21.076,United States
9701,Salmon Creek,45.7099,-122.6632,21.068,United States
9702,New Hope,45.0375,-93.3869,21.063,United States
9703,Nzeto,-7.2296,12.86,21.059,Angola
9704,Camp Springs,38.8052,-76.9198,21.058,United States
9705,Jauja,-11.7996,-75.5,21.057,Peru
9706,Sotouboua,8.557,0.985,21.054,Togo
9707,Chascomus,-35.5662,-58.0166,21.054,Argentina
9708,Easley,34.819,-82.5828,21.053,United States
9709,Bardstown,37.8174,-85.4548,21.044,United States
9710,Dyersburg,36.0465,-89.3777,21.043,United States
9711,Oneida,43.0769,-75.6621,21.025,United States
9712,Boralday,43.3341,76.8288,20.996,Kazakhstan
9713,South Milwaukee,42.912,-87.8627,20.988,United States
9714,Charleston,39.4842,-88.1775,20.968,United States
9715,Grayslake,42.3402,-88.0338,20.957,United States
9716,Camana,-16.6196,-72.72,20.956,Peru
9717,Goulburn,-34.7496,149.7102,20.94,Australia
9718,Fairhope,30.522,-87.8816,20.935,United States
9719,Prunedale,36.8064,-121.6555,20.928,United States
9720,Lynn Haven,30.2362,-85.6387,20.922,United States
9721,Rolla,37.9458,-91.7608,20.917,United States
9722,Covington,47.3668,-122.1044,20.916,United States
9723,Essex,44.5195,-73.0654,20.901,United States
9724,Shafter,35.4794,-119.2013,20.889,United States
9725,Petrovsk-Zabaykal'skiy,51.2827,108.8327,20.889,Russia
9726,Coralville,41.699,-91.5967,20.881,United States
9727,Okahandja,-21.9796,16.91,20.879,Namibia
9728,Gamboma,-1.8795,15.85,20.877,Congo (Brazzaville)
9729,Milford,38.9091,-75.4224,20.864,United States
9730,Grand Island,43.0198,-78.9619,20.855,United States
9731,Alexandria,45.8777,-95.3766,20.851,United States
9732,Bloomfield,41.8426,-72.7406,20.848,United States
9733,Sapulpa,36.0089,-96.0983,20.843,United States
9734,Havelock,34.9078,-76.8987,20.837,United States
9735,Mill Creek,47.8633,-122.2034,20.832,United States
9736,Eustis,28.856,-81.6781,20.827,United States
9737,Logansport,40.7472,-86.3519,20.809,United States
9738,Alice,27.7556,-98.0653,20.803,United States
9739,Milwaukie,45.4447,-122.6221,20.801,United States
9740,Corner Brook,48.95,-57.9333,20.791,Canada
9741,Cockeysville,39.4793,-76.63,20.789,United States
9742,DeBary,28.8815,-81.324,20.784,United States
9743,Pleasant Prairie,42.5266,-87.8895,20.762,United States
9744,Lealman,27.8197,-82.6847,20.755,United States
9745,Ulundi,-28.3296,31.41,20.753,South Africa
9746,San Felipe,31.0241,-114.8496,20.75,Mexico
9747,Sequim,48.0747,-123.0944,20.75,United States
9748,Holiday,28.1864,-82.7429,20.745,United States
9749,Barre,44.1997,-72.5083,20.735,United States
9750,Pleasantville,39.39,-74.5169,20.732,United States
9751,Ferguson,38.749,-90.2949,20.728,United States
9752,Atoka,35.4239,-89.7861,20.717,United States
9753,Little Egg Harbor,39.5969,-74.3454,20.695,United States
9754,Agoura Hills,34.151,-118.7608,20.692,United States
9755,Maryborough,-25.5491,152.7209,20.678,Australia
9756,Bonney Lake,47.1789,-122.1698,20.675,United States
9757,Murphy,33.0186,-96.6105,20.673,United States
9758,Palm Valley,30.2011,-81.3949,20.672,United States
9759,Ashland,38.4593,-82.6449,20.669,United States
9760,Brushy Creek,30.513,-97.7382,20.666,United States
9761,Silverdale,47.6663,-122.6828,20.664,United States
9762,Shelbyville,39.5325,-85.7762,20.663,United States
9763,Waukee,41.5984,-93.8872,20.649,United States
9764,Gardner,42.5845,-71.9867,20.64,United States
9765,Murray,36.6145,-88.3206,20.639,United States
9766,Miandrivazo,-19.5162,45.4666,20.631,Madagascar
9767,Val-d'Or,48.1166,-77.7666,20.625,Canada
9768,Lebanon,39.425,-84.2136,20.622,United States
9769,Greenwood,33.5126,-90.1993,20.601,United States
9770,Kawambwa,-9.7795,29.08,20.589,Zambia
9771,Berlin,41.6114,-72.7758,20.584,United States
9772,Battle Ground,45.7764,-122.5413,20.576,United States
9773,Norwalk,41.2443,-82.6088,20.576,United States
9774,Golden,39.7406,-105.2118,20.571,United States
9775,Krasnoural'sk,58.3515,60.0515,20.571,Russia
9776,Mbala,-8.84,31.37,20.57,Zambia
9777,Moorestown,39.9784,-74.9413,20.568,United States
9778,Universal City,29.5521,-98.3074,20.532,United States
9779,Brunswick,43.9007,-69.9761,20.523,United States
9780,Poplar Bluff,36.7632,-90.4136,20.518,United States
9781,Mill Creek East,47.8361,-122.1877,20.514,United States
9782,Komatipoort,-25.4096,31.94,20.508,South Africa
9783,North Salt Lake,40.8439,-111.9187,20.507,United States
9784,Vincennes,38.6759,-87.5102,20.501,United States
9785,Dublin,32.5359,-82.9279,20.493,United States
9786,Ushtobe,45.2653,77.97,20.492,Kazakhstan
9787,Libertyville,42.287,-87.967,20.49,United States
9788,Shenandoah,30.4019,-91.002,20.481,United States
9789,Bothell West,47.8056,-122.24,20.472,United States
9790,Evans,40.366,-104.7389,20.47,United States
9791,Duncan,34.5425,-97.919,20.439,United States
9792,Clemmons,36.0318,-80.3861,20.42,United States
9793,Sandwich,41.7137,-70.485,20.416,United States
9794,La Canada Flintridge,34.2097,-118.2002,20.413,United States
9795,Mo i Rana,66.3166,14.1667,20.409,Norway
9796,Pickerington,39.889,-82.7678,20.402,United States
9797,Mead Valley,33.8333,-117.2852,20.402,United States
9798,Bear,39.6188,-75.6804,20.401,United States
9799,Stephenville,32.2148,-98.2205,20.4,United States
9800,Mililani Mauka,21.4756,-157.9947,20.393,United States
9801,Marblehead,42.4991,-70.8638,20.393,United States
9802,Lake Ronkonkoma,40.8308,-73.1112,20.393,United States
9803,Millburn,40.7394,-74.324,20.387,United States
9804,Mountain Brook,33.4871,-86.74,20.381,United States
9805,Newton,38.0364,-97.3463,20.37,United States
9806,Hurricane,37.1487,-113.3517,20.362,United States
9807,Dickinson,29.4545,-95.0584,20.359,United States
9808,New Canaan,41.1592,-73.4992,20.357,United States
9809,Chilecito,-29.1655,-67.5,20.343,Argentina
9810,Kill Devil Hills,36.0167,-75.6699,20.334,United States
9811,New Glasgow,45.5833,-62.6333,20.322,Canada
9812,Ashland,40.8669,-82.3157,20.318,United States
9813,West Pensacola,30.4263,-87.2679,20.314,United States
9814,Prosper,33.2394,-96.8088,20.312,United States
9815,Harvey,29.8876,-90.0666,20.311,United States
9816,Canas,10.43,-85.1,20.306,Costa Rica
9817,Dixon,38.4467,-121.825,20.304,United States
9818,The Dalles,45.6053,-121.182,20.293,United States
9819,Mokena,41.5324,-87.8779,20.293,United States
9820,Sulphur,30.2288,-93.3564,20.278,United States
9821,Lorton,38.6984,-77.2163,20.268,United States
9822,Willmar,45.122,-95.0569,20.262,United States
9823,American Canyon,38.1796,-122.2583,20.247,United States
9824,South St. Paul,44.8877,-93.0411,20.242,United States
9825,Montclair,38.6111,-77.34,20.241,United States
9826,Rocky River,41.4703,-81.8526,20.216,United States
9827,Secaucus,40.781,-74.0659,20.215,United States
9828,Salamanca,-31.7796,-70.98,20.214,Chile
9829,Wade Hampton,34.8821,-82.3336,20.213,United States
9830,San Lorenzo de Esmeraldas,1.2704,-78.8601,20.209,Ecuador
9831,Holtsville,40.8123,-73.0447,20.201,United States
9832,Masterton,-40.9439,175.6456,20.2,New Zealand
9833,Escanaba,45.7477,-87.09,20.199,United States
9834,Casa de Oro-Mount Helix,32.764,-116.9687,20.196,United States
9835,Bryant,34.6152,-92.4912,20.194,United States
9836,Ogden,43.1646,-77.822,20.194,United States
9837,Musina,-22.34,30.03,20.191,South Africa
9838,Valley,32.8086,-85.1792,20.183,United States
9839,Henderson,36.3259,-78.4155,20.158,United States
9840,Sesheke,-17.4695,24.3,20.149,Zambia
9841,Tukwila,47.4748,-122.2727,20.144,United States
9842,Cherepanovo,54.2336,83.3688,20.125,Russia
9843,Brockport,43.2137,-77.9403,20.094,United States
9844,Laurinburg,34.7596,-79.4781,20.093,United States
9845,Kwinana,-32.2394,115.7702,20.086,Australia
9846,Amherst Center,42.3757,-72.5188,20.084,United States
9847,Hazlet,40.4265,-74.1711,20.082,United States
9848,Allendale,42.9851,-85.9509,20.08,United States
9849,Ferndale,42.4592,-83.1314,20.07,United States
9850,Zhosaly,45.4877,64.078,20.065,Kazakhstan
9851,Kasongo-Lunda,-6.4796,16.83,20.06,Congo (Kinshasa)
9852,Rayevskiy,54.0674,54.9269,20.06,Russia
9853,Parma Heights,41.3865,-81.7637,20.053,United States
9854,Pita,11.08,-12.401,20.052,Guinea
9855,Esquel,-42.9,-71.3166,20.048,Argentina
9856,Clifton,39.0763,-108.4606,20.045,United States
9857,King of Prussia,40.0962,-75.3821,20.044,United States
9858,Rosamond,34.8658,-118.2154,20.024,United States
9859,Rocky Hill,41.6572,-72.6632,20.015,United States
9860,Glassboro,39.7014,-75.1113,20.011,United States
9861,Haya,18.3362,36.3842,20.0,Sudan
9862,Narvik,68.3832,17.29,20.0,Norway
9863,Zemio,5.0337,25.1333,20.0,Central African Republic
9864,Puerto Natales,-51.7183,-72.5117,20.0,Chile
9865,Al Mijlad,11.0337,27.7333,19.997,Sudan
9866,Culpeper,38.4705,-78.0001,19.986,United States
9867,Miamisburg,39.6323,-84.2725,19.985,United States
9868,Germantown,43.2343,-88.1217,19.982,United States
9869,Leland,34.204,-78.028,19.976,United States
9870,Oregon,41.6528,-83.4322,19.973,United States
9871,Burnie,-41.0666,145.9167,19.972,Australia
9872,Ottawa,41.3532,-88.8307,19.967,United States
9873,East Hemet,33.7301,-116.941,19.951,United States
9874,Kampong Thum,12.712,104.889,19.951,Cambodia
9875,Selden,40.8699,-73.0462,19.928,United States
9876,Yeniseysk,58.4515,92.1565,19.92,Russia
9877,Sand Springs,36.1343,-96.1283,19.909,United States
9878,Ozark,37.0361,-93.2154,19.905,United States
9879,Lake Zurich,42.1955,-88.087,19.903,United States
